"","Date_input","Date_recapture","Frequency","Species","Fin_cut","Length","Weight","State","SampleSize","Capture_Location","Location","Pump_type","Individuals_ID","Number_Injuries","Control","Pump_type_Frequency","Pump_type_Frequency_Controle","Scenario_rep","Scenario_control","Species_Fin_cut","Injury_type_no","Injury_type_slight","Injury_type_severe","Injury_type_dead","rpm","Pump_type_rpm","Injury","Value"
"186",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",46,0.8,"Alive",NA,NA,"OK","Axial",48,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.2",0
"187",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",53,1.8,"Dead",NA,NA,"OK","Axial",10,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"188",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",42,NA,"Dead",NA,NA,"OK","Axial",11,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"189",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",87,9.4,"Dead",NA,NA,"OK","Axial",12,2,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"190",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",43,0.6,"Dead",NA,NA,"OK","Axial",14,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"191",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",55,2,"Alive",NA,NA,"OK","Axial",15,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_3.3",0
"192",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",45,0.9,"Dead",NA,NA,"OK","Axial",19,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"193",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",87,8.9,"Alive",NA,NA,"OK","Axial",21,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_3.3",0
"194",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",55,1.4,"Alive",NA,NA,"OK","Axial",24,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_3.3",0
"195",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",61,2.9,"Alive",NA,NA,"OK","Axial",25,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_3.3",0
"196",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",108,22.4,"Dead",NA,NA,"OK","Axial",26,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"197",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",158,59,"Dead",NA,NA,"OK","Axial",27,2,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"198",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",59,1.4,"Dead",NA,NA,"OK","Axial",28,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"199",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",104,13.1,"Dead",NA,NA,"OK","Axial",29,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"200",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",75,3.8,"Dead",NA,NA,"OK","Axial",30,2,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"201",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",155,NA,"Dead",NA,NA,"OK","Axial",31,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"202",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",95,NA,"Dead",NA,NA,"OK","Axial",32,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"203",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",105,NA,"Dead",NA,NA,"OK","Axial",33,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"204",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",65,NA,"Dead",NA,NA,"OK","Axial",34,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"205",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",60,NA,"Dead",NA,NA,"OK","Axial",35,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"206",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",57,1,"Dead",NA,NA,"OK","Axial",37,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"207",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",55,1.8,"Alive",NA,NA,"OK","Axial",38,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.3",0
"208",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",88,11.3,"Alive",NA,NA,"OK","Axial",39,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.3",0
"209",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",62,2.1,"Alive",NA,NA,"OK","Axial",40,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.3",0
"210",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",55,1.6,"Alive",NA,NA,"OK","Axial",41,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.3",0
"211",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",63,2.4,"Alive",NA,NA,"OK","Axial",42,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.3",0
"212",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",54,1.6,"Alive",NA,NA,"OK","Axial",43,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.3",0
"213",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",61,2.7,"Alive",NA,NA,"OK","Axial",44,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.3",0
"214",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",52,1.5,"Alive",NA,NA,"OK","Axial",45,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.3",0
"215",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",93,9.8,"Alive",NA,NA,"OK","Axial",46,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.3",0
"216",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",54,1.4,"Dead",NA,NA,"OK","Axial",47,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.3",0
"217",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",46,0.8,"Alive",NA,NA,"OK","Axial",48,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.3",0
"218",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",53,1.8,"Dead",NA,NA,"OK","Axial",10,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"219",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",42,NA,"Dead",NA,NA,"OK","Axial",11,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"220",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",87,9.4,"Dead",NA,NA,"OK","Axial",12,2,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"221",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",43,0.6,"Dead",NA,NA,"OK","Axial",14,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"222",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",55,2,"Alive",NA,NA,"OK","Axial",15,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_3.4",0
"223",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",45,0.9,"Dead",NA,NA,"OK","Axial",19,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"224",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",87,8.9,"Alive",NA,NA,"OK","Axial",21,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_3.4",0
"225",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",55,1.4,"Alive",NA,NA,"OK","Axial",24,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_3.4",0
"226",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",61,2.9,"Alive",NA,NA,"OK","Axial",25,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_3.4",0
"227",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",108,22.4,"Dead",NA,NA,"OK","Axial",26,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"228",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",158,59,"Dead",NA,NA,"OK","Axial",27,2,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"229",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",59,1.4,"Dead",NA,NA,"OK","Axial",28,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"230",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",104,13.1,"Dead",NA,NA,"OK","Axial",29,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"231",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",75,3.8,"Dead",NA,NA,"OK","Axial",30,2,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"232",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",155,NA,"Dead",NA,NA,"OK","Axial",31,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"233",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",95,NA,"Dead",NA,NA,"OK","Axial",32,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"234",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",105,NA,"Dead",NA,NA,"OK","Axial",33,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"235",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",65,NA,"Dead",NA,NA,"OK","Axial",34,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"236",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",60,NA,"Dead",NA,NA,"OK","Axial",35,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"237",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",57,1,"Dead",NA,NA,"OK","Axial",37,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"238",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",55,1.8,"Alive",NA,NA,"OK","Axial",38,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.4",0
"239",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",88,11.3,"Alive",NA,NA,"OK","Axial",39,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.4",0
"240",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",62,2.1,"Alive",NA,NA,"OK","Axial",40,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.4",0
"241",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",55,1.6,"Alive",NA,NA,"OK","Axial",41,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.4",0
"242",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",63,2.4,"Alive",NA,NA,"OK","Axial",42,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.4",0
"243",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",54,1.6,"Alive",NA,NA,"OK","Axial",43,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.4",0
"244",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",61,2.7,"Alive",NA,NA,"OK","Axial",44,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.4",0
"245",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",52,1.5,"Alive",NA,NA,"OK","Axial",45,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.4",0
"246",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",93,9.8,"Alive",NA,NA,"OK","Axial",46,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.4",0
"247",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",54,1.4,"Dead",NA,NA,"OK","Axial",47,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.4",0
"248",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",46,0.8,"Alive",NA,NA,"OK","Axial",48,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.4",0
"249",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",53,1.8,"Dead",NA,NA,"OK","Axial",10,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",0
"250",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",42,NA,"Dead",NA,NA,"OK","Axial",11,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",0
"251",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",87,9.4,"Dead",NA,NA,"OK","Axial",12,2,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",1
"252",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",43,0.6,"Dead",NA,NA,"OK","Axial",14,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",0
"253",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",55,2,"Alive",NA,NA,"OK","Axial",15,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_3.5",0
"254",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",45,0.9,"Dead",NA,NA,"OK","Axial",19,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",0
"255",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",87,8.9,"Alive",NA,NA,"OK","Axial",21,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_3.5",0
"256",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",55,1.4,"Alive",NA,NA,"OK","Axial",24,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_3.5",0
"257",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",61,2.9,"Alive",NA,NA,"OK","Axial",25,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_3.5",0
"258",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",108,22.4,"Dead",NA,NA,"OK","Axial",26,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",0
"259",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",158,59,"Dead",NA,NA,"OK","Axial",27,2,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",1
"260",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",59,1.4,"Dead",NA,NA,"OK","Axial",28,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",0
"261",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",104,13.1,"Dead",NA,NA,"OK","Axial",29,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",0
"262",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",75,3.8,"Dead",NA,NA,"OK","Axial",30,2,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",0
"263",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",155,NA,"Dead",NA,NA,"OK","Axial",31,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",0
"264",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",95,NA,"Dead",NA,NA,"OK","Axial",32,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",0
"265",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",105,NA,"Dead",NA,NA,"OK","Axial",33,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",0
"266",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",65,NA,"Dead",NA,NA,"OK","Axial",34,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",0
"267",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",60,NA,"Dead",NA,NA,"OK","Axial",35,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",0
"268",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",57,1,"Dead",NA,NA,"OK","Axial",37,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",0
"269",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",55,1.8,"Alive",NA,NA,"OK","Axial",38,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.5",0
"270",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",88,11.3,"Alive",NA,NA,"OK","Axial",39,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.5",0
"271",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",62,2.1,"Alive",NA,NA,"OK","Axial",40,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.5",0
"272",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",55,1.6,"Alive",NA,NA,"OK","Axial",41,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.5",0
"273",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",63,2.4,"Alive",NA,NA,"OK","Axial",42,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.5",0
"274",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",54,1.6,"Alive",NA,NA,"OK","Axial",43,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.5",0
"275",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",61,2.7,"Alive",NA,NA,"OK","Axial",44,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.5",0
"276",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",52,1.5,"Alive",NA,NA,"OK","Axial",45,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.5",0
"277",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",93,9.8,"Alive",NA,NA,"OK","Axial",46,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.5",0
"278",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",54,1.4,"Dead",NA,NA,"OK","Axial",47,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.5",0
